0.845000, 7.321256, 16.397975, 15.579268, 15.579268, 15.276583, 21.952139
0.850000, 7.403472, 16.473184, 15.635952, 15.635952, 15.276583, 22.030143
0.855000, 7.486062, 16.548023, 15.707126, 15.707126, 15.276583, 22.108502
0.859000, 7.552404, 16.607625, 15.745823, 15.745823, 15.276583, 22.171444
0.864000, 7.635664, 16.681791, 15.792455, 15.792455, 15.276583, 22.250439
0.869000, 7.719295, 16.755581, 15.826993, 15.826993, 15.276583, 22.329785
0.873000, 7.786464, 16.814342, 15.843365, 15.843365, 15.276583, 22.393513
0.878000, 7.870755, 16.887452, 15.854896, 15.854896, 15.558991, 22.473486
0.888000, 8.040429, 17.032530, 15.864995, 15.864995, 15.558991, 22.634467
0.893000, 8.125808, 17.104495, 15.906908, 15.906908, 15.558991, 22.715471
0.898000, 8.211545, 17.176075, 15.984779, 15.984779, 15.808743, 22.796816
0.902000, 8.280392, 17.233061, 16.055947, 16.055947, 15.808743, 22.862135
0.907000, 8.366770, 17.303944, 16.150476, 16.150476, 15.808743, 22.944088
0.911000, 8.436127, 17.360370, 16.205548, 16.205548, 15.808743, 23.009891
0.916000, 8.523140, 17.430551, 16.255023, 16.255023, 15.808743, 23.092446
0.921000, 8.610502, 17.500341, 16.319925, 16.319925, 16.025805, 23.175333
0.926000, 8.698212, 17.569736, 16.357120, 16.357120, 16.025805, 23.258549
0.930000, 8.768629, 17.624969, 16.389780, 16.389780, 16.025805, 23.325358
0.934000, 8.839266, 17.679947, 16.417983, 16.417983, 16.025805, 23.392377
0.946000, 9.052490, 17.843354, 16.453194, 16.453194, 16.242918, 23.594676
0.951000, 9.141909, 17.910759, 16.573742, 16.573742, 16.242918, 23.679514
0.955000, 9.213687, 17.964394, 16.621981, 16.621981, 16.242918, 23.747614
0.960000, 9.303709, 18.031074, 16.756600, 16.756600, 16.242918, 23.833024
0.965000, 9.394063, 18.097349, 16.838110, 16.838110, 16.242918, 23.918749
0.969000, 9.466584, 18.150077, 16.913640, 16.913640, 16.564724, 23.987555
0.974000, 9.557532, 18.215619, 17.015562, 17.015562, 16.564724, 24.073843
0.979000, 9.648805, 18.280752, 17.076179, 17.076179, 16.564724, 24.160440
0.984000, 9.740403, 18.345475, 17.131303, 17.131303, 16.564724, 24.247345
0.988000, 9.813914, 18.396957, 17.181604, 17.181604, 16.564724, 24.317090
0.992000, 9.887630, 18.448174, 17.248241, 17.248241, 16.991416, 24.387029
0.998000, 9.998586, 18.524503, 17.287040, 17.287040, 16.991416, 24.492301
1.009000, 10.203188, 18.662883, 17.352599, 17.352599, 16.991416, 24.686420
1.014000, 10.296689, 18.725115, 17.379717, 17.379717, 17.489621, 24.775131
1.018000, 10.371714, 18.774597, 17.403143, 17.403143, 17.489621, 24.846311
1.023000, 10.465771, 18.836071, 17.431302, 17.431302, 17.489621, 24.935550
1.028000, 10.560135, 18.897123, 17.446160, 17.446160, 17.489621, 25.025079
1.032000, 10.635845, 18.945659, 17.458286, 17.458286, 17.915709, 25.096910
1.037000, 10.730754, 19.005947, 17.467929, 17.467929, 17.915709, 25.186957
1.041000, 10.806898, 19.053871, 17.477104, 17.477104, 17.915709, 25.259200
1.047000, 10.921471, 19.125244, 17.480064, 17.480064, 17.915709, 25.367903
1.051000, 10.998090, 19.172483, 17.480610, 17.480610, 17.915709, 25.440597
1.056000, 11.094129, 19.231145, 17.478637, 17.478637, 17.915709, 25.531715
1.060000, 11.171170, 19.277765, 17.474764, 17.474764, 17.915709, 25.604809
1.074000, 11.442270, 19.438754, 17.457929, 17.457929, 18.273230, 25.862020
1.080000, 11.559141, 19.506706, 17.439341, 17.439341, 18.273230, 25.972903
1.084000, 11.637280, 19.551658, 17.601734, 17.601734, 18.751175, 26.047039
1.089000, 11.735206, 19.607455, 17.829517, 17.829517, 18.751175, 26.139947
1.094000, 11.833409, 19.662812, 17.971068, 17.971068, 18.751175, 26.233120
1.098000, 11.912171, 19.706782, 18.104247, 18.104247, 18.751175, 26.307846
1.103000, 12.010869, 19.761346, 18.288264, 18.288264, 19.192891, 26.401487
1.107000, 12.090022, 19.804680, 18.401245, 18.401245, 19.192891, 26.476585
1.112000, 12.189207, 19.858448, 18.506887, 18.506887, 19.192891, 26.570689
1.117000, 12.288660, 19.911773, 18.605375, 18.605375, 19.192891, 26.665046
1.121000, 12.368413, 19.954112, 18.740409, 18.740409, 19.192891, 26.740713
